,Unnamed: 0,Organisation,Rocket_Status,Price,Mission_Status
2801,2801,RVSN USSR,StatusRetired,,Success
2802,2802,RVSN USSR,StatusRetired,,Success
2803,2803,Martin Marietta,StatusRetired,,Success
2804,2804,RVSN USSR,StatusRetired,,Success
2805,2805,RVSN USSR,StatusRetired,,Success
2806,2806,RVSN USSR,StatusRetired,,Partial Failure
2807,2807,RVSN USSR,StatusRetired,,Success
2808,2808,RVSN USSR,StatusRetired,,Success
2809,2809,Martin Marietta,StatusRetired,,Success
2810,2810,RVSN USSR,StatusRetired,,Success
2811,2811,RVSN USSR,StatusRetired,,Success
2812,2812,RVSN USSR,StatusRetired,,Success
2813,2813,RVSN USSR,StatusRetired,,Success
2814,2814,RVSN USSR,StatusRetired,,Success
2815,2815,RVSN USSR,StatusRetired,,Success
2816,2816,Martin Marietta,StatusRetired,,Success
2817,2817,RVSN USSR,StatusRetired,,Success
2818,2818,RVSN USSR,StatusRetired,,Success
2819,2819,RVSN USSR,StatusRetired,,Success
2820,2820,RVSN USSR,StatusRetired,,Success
2821,2821,RVSN USSR,StatusRetired,,Success
2822,2822,General Dynamics,StatusRetired,,Success
2823,2823,RVSN USSR,StatusRetired,,Success
2824,2824,RVSN USSR,StatusRetired,,Success
2825,2825,RVSN USSR,StatusRetired,,Success
2826,2826,General Dynamics,StatusRetired,,Success
2827,2827,RVSN USSR,StatusRetired,,Success
2828,2828,RVSN USSR,StatusRetired,,Success
2829,2829,RVSN USSR,StatusRetired,,Success
2830,2830,RVSN USSR,StatusRetired,,Success
2831,2831,RVSN USSR,StatusRetired,,Success
2832,2832,RVSN USSR,StatusRetired,,Success
2833,2833,RVSN USSR,StatusRetired,,Success
2834,2834,US Air Force,StatusRetired,,Success
2835,2835,RVSN USSR,StatusRetired,,Success
2836,2836,RVSN USSR,StatusRetired,,Success
2837,2837,RVSN USSR,StatusRetired,,Success
2838,2838,Martin Marietta,StatusRetired,,Success
2839,2839,RVSN USSR,StatusRetired,,Success
2840,2840,RVSN USSR,StatusRetired,,Success
2841,2841,RVSN USSR,StatusRetired,,Success
2842,2842,RVSN USSR,StatusRetired,,Success
2843,2843,MHI,StatusRetired,,Success
2844,2844,RVSN USSR,StatusRetired,,Success
2845,2845,RVSN USSR,StatusRetired,,Success
2846,2846,RVSN USSR,StatusRetired,,Success
2847,2847,RVSN USSR,StatusRetired,,Success
2848,2848,RVSN USSR,StatusRetired,,Success
2849,2849,ISAS,StatusRetired,,Failure
2850,2850,RVSN USSR,StatusRetired,,Success
2851,2851,General Dynamics,StatusRetired,,Success
2852,2852,RVSN USSR,StatusRetired,,Success
2853,2853,RVSN USSR,StatusRetired,,Success
2854,2854,RVSN USSR,StatusRetired,,Success
2855,2855,RVSN USSR,StatusRetired,,Success
2856,2856,RVSN USSR,StatusRetired,,Success
2857,2857,Martin Marietta,StatusRetired,,Success
2858,2858,RVSN USSR,StatusRetired,,Success
2859,2859,RVSN USSR,StatusRetired,,Success
2860,2860,RVSN USSR,StatusRetired,,Success
2861,2861,RVSN USSR,StatusRetired,,Success
2862,2862,RVSN USSR,StatusRetired,,Success
2863,2863,RVSN USSR,StatusRetired,,Failure
2864,2864,RVSN USSR,StatusRetired,,Success
2865,2865,RVSN USSR,StatusRetired,,Success
2866,2866,CASC,StatusRetired,,Success
2867,2867,Martin Marietta,StatusRetired,,Success
2868,2868,RVSN USSR,StatusRetired,,Success
2869,2869,RVSN USSR,StatusRetired,,Success
2870,2870,Martin Marietta,StatusRetired,,Success
2871,2871,RVSN USSR,StatusRetired,,Success
2872,2872,RVSN USSR,StatusRetired,,Success
2873,2873,RVSN USSR,StatusRetired,,Success
2874,2874,RVSN USSR,StatusRetired,,Success
2875,2875,RVSN USSR,StatusRetired,,Success
2876,2876,RVSN USSR,StatusRetired,,Success
2877,2877,CASC,StatusRetired,,Success
2878,2878,RVSN USSR,StatusRetired,,Success
2879,2879,RVSN USSR,StatusRetired,,Success
2880,2880,RVSN USSR,StatusRetired,,Success
2881,2881,RVSN USSR,StatusRetired,,Success
2882,2882,RVSN USSR,StatusRetired,,Success
2883,2883,US Air Force,StatusRetired,,Success
2884,2884,RVSN USSR,StatusRetired,,Success
2885,2885,RVSN USSR,StatusRetired,,Success
2886,2886,RVSN USSR,StatusRetired,,Success
2887,2887,CNES,StatusRetired,,Success
2888,2888,General Dynamics,StatusRetired,,Success
2889,2889,RVSN USSR,StatusRetired,,Success
2890,2890,RVSN USSR,StatusRetired,,Success
2891,2891,RVSN USSR,StatusRetired,,Success
2892,2892,RVSN USSR,StatusRetired,,Success
2893,2893,RVSN USSR,StatusRetired,,Success
2894,2894,RVSN USSR,StatusRetired,,Success
2895,2895,RVSN USSR,StatusRetired,,Success
2896,2896,Martin Marietta,StatusRetired,,Success
2897,2897,MHI,StatusRetired,,Success
2898,2898,RVSN USSR,StatusRetired,,Success
2899,2899,RVSN USSR,StatusRetired,,Success
2900,2900,RVSN USSR,StatusRetired,,Success
2901,2901,RVSN USSR,StatusRetired,,Success
2902,2902,RVSN USSR,StatusRetired,,Success
2903,2903,Martin Marietta,StatusRetired,,Success
2904,2904,RVSN USSR,StatusRetired,,Success
2905,2905,RVSN USSR,StatusRetired,,Success
2906,2906,RVSN USSR,StatusRetired,,Success
2907,2907,CASC,StatusRetired,,Success
2908,2908,RVSN USSR,StatusRetired,,Success
2909,2909,RVSN USSR,StatusRetired,,Success
2910,2910,RVSN USSR,StatusRetired,,Success
2911,2911,NASA,StatusRetired,,Success
2912,2912,RVSN USSR,StatusRetired,,Success
2913,2913,RVSN USSR,StatusRetired,,Success
2914,2914,RVSN USSR,StatusRetired,,Success
2915,2915,RVSN USSR,StatusRetired,,Success
2916,2916,RVSN USSR,StatusRetired,,Success
2917,2917,RVSN USSR,StatusRetired,,Success
2918,2918,RVSN USSR,StatusRetired,,Success
2919,2919,RVSN USSR,StatusRetired,,Success
2920,2920,RVSN USSR,StatusRetired,,Success
2921,2921,General Dynamics,StatusRetired,,Success
2922,2922,RVSN USSR,StatusRetired,,Success
2923,2923,Martin Marietta,StatusRetired,,Success
2924,2924,RVSN USSR,StatusRetired,,Success
2925,2925,RVSN USSR,StatusRetired,,Success
2926,2926,RVSN USSR,StatusRetired,,Failure
2927,2927,RVSN USSR,StatusRetired,,Success
2928,2928,RVSN USSR,StatusRetired,,Success
2929,2929,RVSN USSR,StatusRetired,,Success
2930,2930,RVSN USSR,StatusRetired,,Success
2931,2931,RVSN USSR,StatusRetired,,Success
2932,2932,General Dynamics,StatusRetired,,Success
2933,2933,RVSN USSR,StatusRetired,,Success
2934,2934,Martin Marietta,StatusRetired,,Failure
2935,2935,CNES,StatusRetired,,Success
2936,2936,ASI,StatusRetired,,Success
2937,2937,RVSN USSR,StatusRetired,,Success
2938,2938,RVSN USSR,StatusRetired,,Success
2939,2939,RVSN USSR,StatusRetired,,Success
2940,2940,RVSN USSR,StatusRetired,,Success
2941,2941,US Air Force,StatusRetired,,Success
2942,2942,RVSN USSR,StatusRetired,,Success
2943,2943,RVSN USSR,StatusRetired,,Success
2944,2944,RVSN USSR,StatusRetired,,Success
2945,2945,General Dynamics,StatusRetired,,Failure
2946,2946,RVSN USSR,StatusRetired,,Success
2947,2947,RVSN USSR,StatusRetired,,Success
2948,2948,RVSN USSR,StatusRetired,,Success
2949,2949,RVSN USSR,StatusRetired,,Failure
2950,2950,RVSN USSR,StatusRetired,,Success
2951,2951,RVSN USSR,StatusRetired,,Success
2952,2952,RVSN USSR,StatusRetired,,Success
2953,2953,RVSN USSR,StatusRetired,,Success
2954,2954,RVSN USSR,StatusRetired,,Success
2955,2955,RVSN USSR,StatusRetired,,Success
2956,2956,RVSN USSR,StatusRetired,,Success
2957,2957,Martin Marietta,StatusRetired,,Success
2958,2958,RVSN USSR,StatusRetired,,Success
2959,2959,RVSN USSR,StatusRetired,,Success
2960,2960,ISAS,StatusRetired,,Success
2961,2961,General Dynamics,StatusRetired,,Failure
2962,2962,RVSN USSR,StatusRetired,,Success
2963,2963,RVSN USSR,StatusRetired,,Success
2964,2964,CNES,StatusRetired,,Success
2965,2965,RVSN USSR,StatusRetired,,Success
2966,2966,RVSN USSR,StatusRetired,,Success
2967,2967,RVSN USSR,StatusRetired,,Success
2968,2968,RVSN USSR,StatusRetired,,Success
2969,2969,RVSN USSR,StatusRetired,,Success
2970,2970,RVSN USSR,StatusRetired,,Success
2971,2971,RVSN USSR,StatusRetired,,Success
2972,2972,RVSN USSR,StatusRetired,,Success
2973,2973,RVSN USSR,StatusRetired,,Success
2974,2974,RVSN USSR,StatusRetired,,Success
2975,2975,RVSN USSR,StatusRetired,,Success
2976,2976,RVSN USSR,StatusRetired,,Success
2977,2977,RVSN USSR,StatusRetired,,Success
2978,2978,RVSN USSR,StatusRetired,,Success
2979,2979,RVSN USSR,StatusRetired,,Partial Failure
2980,2980,Martin Marietta,StatusRetired,,Success
2981,2981,RVSN USSR,StatusRetired,,Success
2982,2982,RVSN USSR,StatusRetired,,Success
2983,2983,General Dynamics,StatusRetired,,Success
2984,2984,RVSN USSR,StatusRetired,,Success
2985,2985,RVSN USSR,StatusRetired,,Success
2986,2986,RVSN USSR,StatusRetired,,Success
2987,2987,CASC,StatusRetired,,Failure
2988,2988,RVSN USSR,StatusRetired,,Success
2989,2989,RVSN USSR,StatusRetired,,Success
2990,2990,RVSN USSR,StatusRetired,,Success
2991,2991,Martin Marietta,StatusRetired,,Success
2992,2992,RVSN USSR,StatusRetired,,Success
2993,2993,RVSN USSR,StatusRetired,,Success
2994,2994,RVSN USSR,StatusRetired,,Success
2995,2995,RVSN USSR,StatusRetired,,Success
2996,2996,RVSN USSR,StatusRetired,,Success
2997,2997,RVSN USSR,StatusRetired,,Success
2998,2998,ASI,StatusRetired,,Success
2999,2999,RVSN USSR,StatusRetired,,Success
3000,3000,RVSN USSR,StatusRetired,,Success
3001,3001,RVSN USSR,StatusRetired,,Success
3002,3002,RVSN USSR,StatusRetired,,Success
3003,3003,RVSN USSR,StatusRetired,,Success
3004,3004,RVSN USSR,StatusRetired,,Failure
3005,3005,RVSN USSR,StatusRetired,,Success
3006,3006,RVSN USSR,StatusRetired,,Success
3007,3007,RVSN USSR,StatusRetired,,Success
3008,3008,RVSN USSR,StatusRetired,,Success
3009,3009,US Air Force,StatusRetired,,Success
3010,3010,RVSN USSR,StatusRetired,,Success
3011,3011,RVSN USSR,StatusRetired,,Success
3012,3012,RVSN USSR,StatusRetired,,Success
3013,3013,RVSN USSR,StatusRetired,,Success
3014,3014,RVSN USSR,StatusRetired,,Success
3015,3015,RVSN USSR,StatusRetired,,Success
3016,3016,RVSN USSR,StatusRetired,,Success
3017,3017,General Dynamics,StatusRetired,,Success
3018,3018,CASC,StatusRetired,,Failure
3019,3019,RVSN USSR,StatusRetired,,Success
3020,3020,RVSN USSR,StatusRetired,,Failure
3021,3021,RVSN USSR,StatusRetired,,Success
3022,3022,RVSN USSR,StatusRetired,,Success
3023,3023,RVSN USSR,StatusRetired,,Success
3024,3024,RVSN USSR,StatusRetired,,Success
3025,3025,RVSN USSR,StatusRetired,,Success
3026,3026,RVSN USSR,StatusRetired,,Success
3027,3027,RVSN USSR,StatusRetired,,Success
3028,3028,RVSN USSR,StatusRetired,,Success
3029,3029,RVSN USSR,StatusRetired,,Success
3030,3030,RVSN USSR,StatusRetired,,Success
3031,3031,US Air Force,StatusRetired,,Success
3032,3032,RVSN USSR,StatusRetired,,Success
3033,3033,Martin Marietta,StatusRetired,,Success
3034,3034,RVSN USSR,StatusRetired,,Success
3035,3035,RVSN USSR,StatusRetired,,Success
3036,3036,RVSN USSR,StatusRetired,,Success
3037,3037,RVSN USSR,StatusRetired,,Failure
3038,3038,RVSN USSR,StatusRetired,,Success
3039,3039,RVSN USSR,StatusRetired,,Success
3040,3040,RVSN USSR,StatusRetired,,Success
3041,3041,RVSN USSR,StatusRetired,,Success
3042,3042,RVSN USSR,StatusRetired,,Success
3043,3043,RVSN USSR,StatusRetired,,Success
3044,3044,RVSN USSR,StatusRetired,,Success
3045,3045,RVSN USSR,StatusRetired,,Success
3046,3046,RVSN USSR,StatusRetired,,Success
3047,3047,RVSN USSR,StatusRetired,,Success
3048,3048,RVSN USSR,StatusRetired,,Success
3049,3049,RVSN USSR,StatusRetired,,Failure
3050,3050,RVSN USSR,StatusRetired,,Success
3051,3051,Martin Marietta,StatusRetired,,Success
3052,3052,RVSN USSR,StatusRetired,,Success
3053,3053,RVSN USSR,StatusRetired,,Success
3054,3054,RVSN USSR,StatusRetired,,Success
3055,3055,RVSN USSR,StatusRetired,,Success
3056,3056,RVSN USSR,StatusRetired,,Success
3057,3057,RVSN USSR,StatusRetired,,Success
3058,3058,RVSN USSR,StatusRetired,,Success
3059,3059,RVSN USSR,StatusRetired,,Success
3060,3060,RVSN USSR,StatusRetired,,Success
3061,3061,ASI,StatusRetired,,Success
3062,3062,US Air Force,StatusRetired,,Success
3063,3063,RVSN USSR,StatusRetired,,Success
3064,3064,Martin Marietta,StatusRetired,,Failure
3065,3065,RVSN USSR,StatusRetired,,Success
3066,3066,ISAS,StatusRetired,,Success
3067,3067,RVSN USSR,StatusRetired,,Success
3068,3068,RVSN USSR,StatusRetired,,Success
3069,3069,RVSN USSR,StatusRetired,,Success
3070,3070,RVSN USSR,StatusRetired,,Success
3071,3071,RVSN USSR,StatusRetired,,Success
3072,3072,RVSN USSR,StatusRetired,,Success
3073,3073,RVSN USSR,StatusRetired,,Success
3074,3074,RVSN USSR,StatusRetired,,Success
3075,3075,RVSN USSR,StatusRetired,,Success
3076,3076,RVSN USSR,StatusRetired,,Success
3077,3077,RVSN USSR,StatusRetired,,Success
3078,3078,RVSN USSR,StatusRetired,,Success
3079,3079,Martin Marietta,StatusRetired,,Success
3080,3080,RVSN USSR,StatusRetired,,Success
3081,3081,RVSN USSR,StatusRetired,,Success
3082,3082,RVSN USSR,StatusRetired,,Success
3083,3083,RVSN USSR,StatusRetired,,Success
3084,3084,RVSN USSR,StatusRetired,,Success
3085,3085,RVSN USSR,StatusRetired,,Success
3086,3086,RVSN USSR,StatusRetired,,Success
3087,3087,RVSN USSR,StatusRetired,,Success
3088,3088,NASA,StatusRetired,,Success
3089,3089,RVSN USSR,StatusRetired,,Success
3090,3090,Martin Marietta,StatusRetired,,Success
3091,3091,RVSN USSR,StatusRetired,,Success
3092,3092,General Dynamics,StatusRetired,,Success
3093,3093,RVSN USSR,StatusRetired,,Success
3094,3094,RVSN USSR,StatusRetired,,Success
3095,3095,RVSN USSR,StatusRetired,,Success
3096,3096,RVSN USSR,StatusRetired,,Success
3097,3097,RVSN USSR,StatusRetired,,Success
3098,3098,RVSN USSR,StatusRetired,,Success
3099,3099,RVSN USSR,StatusRetired,,Success
3100,3100,RVSN USSR,StatusRetired,,Success
3101,3101,RVSN USSR,StatusRetired,,Success
3102,3102,RVSN USSR,StatusRetired,,Success
3103,3103,RVSN USSR,StatusRetired,,Success
3104,3104,RVSN USSR,StatusRetired,,Success
3105,3105,RVSN USSR,StatusRetired,,Success
3106,3106,RVSN USSR,StatusRetired,,Success
3107,3107,US Air Force,StatusRetired,,Success
3108,3108,RVSN USSR,StatusRetired,,Success
3109,3109,RVSN USSR,StatusRetired,,Success
3110,3110,CASC,StatusRetired,,Failure
3111,3111,RVSN USSR,StatusRetired,,Success
3112,3112,RVSN USSR,StatusRetired,,Success
3113,3113,RVSN USSR,StatusRetired,,Success
3114,3114,RVSN USSR,StatusRetired,,Success
3115,3115,RVSN USSR,StatusRetired,,Success
3116,3116,RVSN USSR,StatusRetired,,Success
3117,3117,RVSN USSR,StatusRetired,,Success
3118,3118,General Dynamics,StatusRetired,,Success
3119,3119,RVSN USSR,StatusRetired,,Success
3120,3120,Martin Marietta,StatusRetired,,Success
3121,3121,RVSN USSR,StatusRetired,,Success
3122,3122,RVSN USSR,StatusRetired,,Success
3123,3123,NASA,StatusRetired,,Success
3124,3124,RVSN USSR,StatusRetired,,Success
3125,3125,Martin Marietta,StatusRetired,,Success
3126,3126,RVSN USSR,StatusRetired,,Success
3127,3127,RVSN USSR,StatusRetired,,Failure
3128,3128,RVSN USSR,StatusRetired,,Success
3129,3129,RVSN USSR,StatusRetired,,Failure
3130,3130,US Air Force,StatusRetired,,Failure
3131,3131,RVSN USSR,StatusRetired,,Success
3132,3132,RVSN USSR,StatusRetired,,Success
3133,3133,RVSN USSR,StatusRetired,,Success
3134,3134,Martin Marietta,StatusRetired,,Success
3135,3135,RVSN USSR,StatusRetired,,Success
3136,3136,RVSN USSR,StatusRetired,,Success
3137,3137,RVSN USSR,StatusRetired,,Success
3138,3138,RVSN USSR,StatusRetired,,Success
3139,3139,RVSN USSR,StatusRetired,,Success
3140,3140,RVSN USSR,StatusRetired,,Success
3141,3141,NASA,StatusRetired,,Success
3142,3142,RVSN USSR,StatusRetired,,Failure
3143,3143,RVSN USSR,StatusRetired,,Success
3144,3144,RVSN USSR,StatusRetired,,Success
3145,3145,CNES,StatusRetired,,Failure
3146,3146,RVSN USSR,StatusRetired,,Success
3147,3147,RVSN USSR,StatusRetired,,Success
3148,3148,US Air Force,StatusRetired,,Success
3149,3149,NASA,StatusRetired,"1,160.00",Success
3150,3150,RVSN USSR,StatusRetired,,Success
3151,3151,RVSN USSR,StatusRetired,,Success
3152,3152,RVSN USSR,StatusRetired,,Failure
3153,3153,RVSN USSR,StatusRetired,,Success
3154,3154,RVSN USSR,StatusRetired,,Success
3155,3155,RVSN USSR,StatusRetired,,Success
3156,3156,General Dynamics,StatusRetired,,Success
3157,3157,RVSN USSR,StatusRetired,,Success
3158,3158,RVSN USSR,StatusRetired,,Success
3159,3159,RVSN USSR,StatusRetired,,Success
3160,3160,RVSN USSR,StatusRetired,,Success
3161,3161,Martin Marietta,StatusRetired,,Success
3162,3162,General Dynamics,StatusRetired,,Success
3163,3163,RVSN USSR,StatusRetired,,Success
3164,3164,RVSN USSR,StatusRetired,,Success
3165,3165,RVSN USSR,StatusRetired,,Success
3166,3166,RVSN USSR,StatusRetired,,Success
3167,3167,RVSN USSR,StatusRetired,,Success
3168,3168,RVSN USSR,StatusRetired,,Success
3169,3169,RVSN USSR,StatusRetired,,Success
3170,3170,RVSN USSR,StatusRetired,,Success
3171,3171,RVSN USSR,StatusRetired,,Success
3172,3172,RVSN USSR,StatusRetired,,Success
3173,3173,RVSN USSR,StatusRetired,,Success
3174,3174,RVSN USSR,StatusRetired,,Partial Failure
3175,3175,RVSN USSR,StatusRetired,,Success
3176,3176,RVSN USSR,StatusRetired,,Success
3177,3177,US Air Force,StatusRetired,,Success
3178,3178,RVSN USSR,StatusRetired,,Success
3179,3179,General Dynamics,StatusRetired,,Success
3180,3180,NASA,StatusRetired,"1,160.00",Success
3181,3181,RVSN USSR,StatusRetired,,Success
3182,3182,RVSN USSR,StatusRetired,,Success
3183,3183,RVSN USSR,StatusRetired,,Success
3184,3184,RVSN USSR,StatusRetired,,Success
3185,3185,RVSN USSR,StatusRetired,,Success
3186,3186,RVSN USSR,StatusRetired,,Failure
3187,3187,ASI,StatusRetired,,Success
3188,3188,RVSN USSR,StatusRetired,,Success
3189,3189,RVSN USSR,StatusRetired,,Success
3190,3190,RVSN USSR,StatusRetired,,Success
3191,3191,RVSN USSR,StatusRetired,,Success
3192,3192,RVSN USSR,StatusRetired,,Success
3193,3193,RVSN USSR,StatusRetired,,Success
3194,3194,RVSN USSR,StatusRetired,,Failure
3195,3195,RVSN USSR,StatusRetired,,Success
3196,3196,RVSN USSR,StatusRetired,,Success
3197,3197,Martin Marietta,StatusRetired,,Success
3198,3198,RVSN USSR,StatusRetired,,Success
3199,3199,RVSN USSR,StatusRetired,,Success
3200,3200,General Dynamics,StatusRetired,,Success
3201,3201,RVSN USSR,StatusRetired,,Success
3202,3202,RVSN USSR,StatusRetired,,Success
3203,3203,RVSN USSR,StatusRetired,,Success
3204,3204,RVSN USSR,StatusRetired,,Success
3205,3205,RVSN USSR,StatusRetired,,Success
3206,3206,RVSN USSR,StatusRetired,,Failure
3207,3207,US Air Force,StatusRetired,,Success
3208,3208,RVSN USSR,StatusRetired,,Success
3209,3209,RVSN USSR,StatusRetired,,Success
3210,3210,RVSN USSR,StatusRetired,,Success
3211,3211,General Dynamics,StatusRetired,,Success
3212,3212,ISAS,StatusRetired,,Success
3213,3213,RVSN USSR,StatusRetired,,Success
3214,3214,RVSN USSR,StatusRetired,,Success
3215,3215,CASC,StatusRetired,,Success
3216,3216,RVSN USSR,StatusRetired,,Success
3217,3217,RVSN USSR,StatusRetired,,Failure
3218,3218,RVSN USSR,StatusRetired,,Success
3219,3219,RVSN USSR,StatusRetired,,Success
3220,3220,RVSN USSR,StatusRetired,,Partial Failure
3221,3221,RVSN USSR,StatusRetired,,Success
3222,3222,RVSN USSR,StatusRetired,,Success
3223,3223,Martin Marietta,StatusRetired,,Success
3224,3224,RVSN USSR,StatusRetired,,Success
3225,3225,RVSN USSR,StatusRetired,,Success
3226,3226,RVSN USSR,StatusRetired,,Success
3227,3227,RVSN USSR,StatusRetired,,Success
3228,3228,RVSN USSR,StatusRetired,,Success
3229,3229,RVSN USSR,StatusRetired,,Success
3230,3230,RVSN USSR,StatusRetired,,Success
3231,3231,RVSN USSR,StatusRetired,,Success
3232,3232,RVSN USSR,StatusRetired,,Success
3233,3233,General Dynamics,StatusRetired,,Success
3234,3234,RVSN USSR,StatusRetired,,Success
3235,3235,RVSN USSR,StatusRetired,,Success
3236,3236,US Air Force,StatusRetired,,Failure
3237,3237,RVSN USSR,StatusRetired,,Success
3238,3238,RVSN USSR,StatusRetired,,Success
3239,3239,RVSN USSR,StatusRetired,,Success
3240,3240,RVSN USSR,StatusRetired,,Success
3241,3241,RVSN USSR,StatusRetired,,Failure
3242,3242,RVSN USSR,StatusRetired,,Success
3243,3243,NASA,StatusRetired,"1,160.00",Success
3244,3244,RVSN USSR,StatusRetired,,Success
